feature,factor,weight
Chronic rhinitis (J310),43,0.00031713422642372374
"Unilateral primary osteoarthritis, left knee (M1712)",43,0.0
Abnormal and inconclusive findings on diagnostic imaging of breast (R92),43,0.0014700359153588618
Calculus of kidney and ureter (N20),43,0.0
Other disorders of urinary system (N39),43,0.002753804870765432
Acute posthemorrhagic anemia (D62),43,0.0001677072047601926
"Unspecified osteoarthritis, unspecified site (M1990)",43,0.0009927512557892126
Cramp and spasm (R252),43,0.0007341487431824517
Pain in throat and chest (R07),43,0.00029788421830882647
Other chronic obstructive pulmonary disease (J44),43,0.0006224163232952615
Hyperkalemia (E875),43,0.0
Pelvic and perineal pain (R102),43,0.0
Cystitis (N30),43,0.0001905855178839455
"Peripheral vascular disease, unspecified (I739)",43,0.00029932085131633817
"Noninfective gastroenteritis and colitis, unspecified (K529)",43,0.0
Alcohol related disorders (F10),43,0.0
Abnormal findings on diagnostic imaging of lung (R91),43,0.0
Other specified disorders of nose and nasal sinuses (J3489),43,0.0
Unspecified age-related cataract (H259),43,0.0
Nasal congestion (R0981),43,1.2667463558932989e-05
Other symptoms and signs involving the genitourinary system (R3989),43,0.0002071979961962822
Benign prostatic hyperplasia with lower urinary tract symptoms (N401),43,0.0
"Dysphagia, oropharyngeal phase (R1312)",43,0.0002796009000244681
Other retinal disorders (H35),43,5.588910763001241e-05
"Hypothyroidism, unspecified (E039)",43,0.0
Migraine (G43),43,0.0
Diaphragmatic hernia (K44),43,0.0006827099899025076
Other anemias (D64),43,0.0019857589341498627
Abnormal findings on diagnostic imaging of other body structures (R93),43,0.0
Other rheumatoid arthritis (M06),43,0.0011338935291334187
Postmenopausal atrophic vaginitis (N952),43,0.0003113144796176891
Nonspecific elevation of levels of transaminase and lactic acid dehydrogenase [LDH] (R740),43,0.0
"Hyperlipidemia, unspecified (E785)",43,0.0
Other specified soft tissue disorders (M7989),43,4.3225926997006175e-05
Nocturia (R351),43,6.798029995719608e-05
Elevated prostate specific antigen [PSA] (R972),43,0.0
Shortness of breath (R0602),43,0.0
Other symptoms and signs involving the musculoskeletal system (R29898),43,0.000542693302159419
Inguinal hernia (K40),43,0.0
Type 2 diabetes mellitus with other specified complication (E1169),43,0.0
Glaucoma (H40),43,0.0
"Acute kidney failure, unspecified (N179)",43,0.0
Atrophic disorders of skin (L90),43,0.00010111164007385256
Hypokalemia (E876),43,0.0
Tinea pedis (B353),43,7.075014044476446e-05
Cellulitis and acute lymphangitis (L03),43,6.62630570815332e-05
Melanocytic nevi (D22),43,0.0
"Pneumonia, unspecified organism (J18)",43,4.733485786818892e-05
Age-related osteoporosis without current pathological fracture (M810),43,0.018994184337170067
Other fecal abnormalities (R195),43,0.00014038524418268563
"Benign neoplasm of colon, rectum, anus and anal canal (D12)",43,0.0
"Age-related nuclear cataract, unspecified eye (H2510)",43,0.0
"Male erectile dysfunction, unspecified (N529)",43,0.0
Other specified symptoms and signs involving the circulatory and respiratory systems (R0989),43,9.664357982892447e-05
Other chronic pain (G8929),43,0.0
"Unspecified blepharitis left eye, unspecified eyelid (H01006)",43,0.0
"Unilateral primary osteoarthritis, right knee (M1711)",43,0.0
"Other and unspecified dorsopathies, not elsewhere classified (M53)",43,0.00026266152381749873
Elevated prostate specific antigen [PSA] (R9720),43,0.0
Other disorders of bone (M89),43,0.00208796907646652
Other nonspecific abnormal finding of lung field (R918),43,0.0
"Impacted cerumen, bilateral (H6123)",43,0.001177950932119238
Nicotine dependence (F17),43,0.0
"Iron deficiency anemia, unspecified (D509)",43,0.0013172363625347675
Sebaceous cyst (L723),43,0.0
Male erectile dysfunction (N52),43,0.0
"Radiculopathy, thoracic region (M5414)",43,0.0001176626213099872
Nontoxic single thyroid nodule (E041),43,0.0006674374188772587
Hepatic fibrosis (K740),43,0.0
Other specified disorders of the skin and subcutaneous tissue (L988),43,0.0
"Local infection of the skin and subcutaneous tissue, unspecified (L089)",43,0.00014872008514498167
Other disorders of veins (I87),43,0.0009534782562720651
Benign prostatic hyperplasia (N40),43,0.0
Localized enlarged lymph nodes (R590),43,0.0
Dermatophytosis (B35),43,0.003063881421792795
Type 2 diabetes mellitus with other diabetic ophthalmic complication (E1139),43,0.0
Other and unspecified dermatitis (L30),43,0.00014505887892806915
Other constipation (K5909),43,0.0012523230681646224
Abnormal results of function studies (R94),43,0.0
Pain in left knee (M25562),43,0.0
"Gout, unspecified (M109)",43,0.0
"Unspecified astigmatism, bilateral (H52203)",43,0.0
"Unspecified hearing loss, unspecified ear (H9190)",43,0.0005632248151332422
Iron deficiency anemia (D50),43,0.0015704357997346336
Acute upper respiratory infections of multiple and unspecified sites (J06),43,6.026909204056591e-05
"Finding of other specified substances, not normally found in blood (R7889)",43,2.0738604711368933e-06
Pain in left leg (M79605),43,0.0003313721566272646
Malignant neoplasm of prostate (C61),43,2.972867130584748e-05
"Diarrhea, unspecified (R197)",43,0.0
Benign neoplasm of ascending colon (D122),43,0.00017937707478090132
"Seborrheic dermatitis, unspecified (L219)",43,0.0
Other muscle spasm (M62838),43,0.0
Acute kidney failure (N17),43,0.0
"Major depressive disorder, recurrent, moderate (F331)",43,0.0
Acute pharyngitis (J02),43,0.0
"Poisoning by, adverse effect of and underdosing of primarily systemic and hematological agents, not elsewhere classified (T45)",43,0.0
"Radiculopathy, lumbar region (M5416)",43,0.00041318921185837563
Primary insomnia (F5101),43,0.0
Benign prostatic hyperplasia without lower urinary tract symptoms (N400),43,0.0
Left upper quadrant pain (R1012),43,0.0
Hemorrhoids and perianal venous thrombosis (K64),43,0.00024200893600120346
Other specified bacterial agents as the cause of diseases classified elsewhere (B9689),43,0.0
"Carpal tunnel syndrome, unspecified upper limb (G5600)",43,0.0
Hemangioma of skin and subcutaneous tissue (D1801),43,0.0
Abnormal levels of other serum enzymes (R748),43,1.7817287231106645e-05
Pain in right foot (M79671),43,0.00048288667113320015
Chronic viral hepatitis (B18),43,0.0
"Vitreous degeneration, bilateral (H43813)",43,0.0
Other abnormal glucose (R7309),43,0.0007104648866880305
"Unspecified hearing loss, bilateral (H9193)",43,0.00015220076797183634
Stress incontinence (female) (male) (N393),43,0.0
Ascites (R18),43,0.0
Vasomotor and allergic rhinitis (J30),43,0.0
Pure hypercholesterolemia (E780),43,0.0
Abnormalities of breathing (R06),43,0.0
Other diseases of anus and rectum (K62),43,0.00010504573989666752
"Other disorders involving the immune mechanism, not elsewhere classified (D89)",43,0.0
Pruritus (L29),43,0.00047609904282632025
"Disorder of thyroid, unspecified (E079)",43,0.00024166197645249785
"Spondylosis without myelopathy or radiculopathy, lumbosacral region (M47817)",43,0.0007284071195948362
Hyperparathyroidism and other disorders of parathyroid gland (E21),43,0.0004162035553210212
Left lower quadrant pain (R1032),43,0.0
"Obesity, unspecified (E669)",43,0.0
"Skin changes due to chronic exposure to nonionizing radiation, unspecified (L579)",43,0.0
Muscle weakness (generalized) (M6281),43,0.0
Gastro-esophageal reflux disease with esophagitis (K210),43,3.691988552316532e-06
Plantar fascial fibromatosis (M722),43,4.778430312493145e-05
Benign neoplasm of lymph nodes (D360),43,2.9351193351551296e-05
"Acute pharyngitis, unspecified (J029)",43,0.0
Other chest pain (R0789),43,2.5024798479806982e-05
Weakness (R531),43,0.0004208971845683008
Other noninflammatory disorders of vagina (N89),43,0.0013830686870922745
"Edema, unspecified (R609)",43,0.0003514745148061896
Venous insufficiency (chronic) (peripheral) (I872),43,0.0009534782562720651
"Other benign neoplasm of skin, unspecified (D239)",43,0.0
Retention of urine (R33),43,0.00013868786623354103
Syncope and collapse (R55),43,9.129756414528583e-05
Vitamin D deficiency (E55),43,0.0036837866637646085
Unspecified hemorrhoids (K649),43,0.0002478527847016026
"Disorder involving the immune mechanism, unspecified (D899)",43,0.0
Other and unspecified disorders of nose and nasal sinuses (J34),43,0.0
"Spondylosis without myelopathy or radiculopathy, lumbar region (M47816)",43,0.0003590738989674556
"Migraine with aura, not intractable, without status migrainosus (G43109)",43,0.0
Benign neoplasm of stomach (D131),43,0.0
"Malignant (primary) neoplasm, unspecified (C801)",43,0.00037532885448740067
Overweight and obesity (E66),43,0.0
"Chest pain, unspecified (R079)",43,0.00024684321790215287
"Melanocytic nevi, unspecified (D229)",43,0.0
Other and unspecified arthropathy (M12),43,0.0
Benign neoplasm of rectum (D128),43,0.0
"Cardiac murmur, unspecified (R011)",43,0.0
Other dorsalgia (M5489),43,0.0006962373448686359
Other symptoms and signs involving the digestive system and abdomen (R19),43,0.0
Morbid (severe) obesity due to excess calories (E6601),43,0.0
"Combined forms of age-related cataract, bilateral (H25813)",43,0.0
Benign neoplasm of other and unspecified sites (D36),43,2.935119335155119e-05
"Hypermetropia, bilateral (H5203)",43,0.0001203103786301866
"Localized swelling, mass and lump, neck (R221)",43,0.0
Other and unspecified noninfective gastroenteritis and colitis (K52),43,0.0
Other cataract (H26),43,0.0
Iron deficiency anemia secondary to blood loss (chronic) (D500),43,0.0004382480240227589
Other hemorrhoids (K648),43,0.00016620489140295184
"Major depressive disorder, single episode (F32)",43,0.0
Xerosis cutis (L853),43,0.000546076176831865
Abdominal distension (gaseous) (R140),43,0.0
Irritable bowel syndrome without diarrhea (K589),43,0.0002569728628472123
"Age-related nuclear cataract, bilateral (H2513)",43,0.0
Disorders of lipoprotein metabolism and other lipidemias (E78),43,0.0
Generalized abdominal pain (R1084),43,0.0
"Localized swelling, mass and lump of skin and subcutaneous tissue (R22)",43,4.436398817037536e-05
Other abnormal findings of blood chemistry (R79),43,0.0004293414244260751
Other and unspecified malignant neoplasm of skin (C44),43,0.0001824541386074272
Menopausal and female climacteric states (N951),43,0.0
Menopausal and other perimenopausal disorders (N95),43,0.0001873789717790889
Asthma (J45),43,0.0
"Pneumonia, unspecified organism (J189)",43,4.7334857868188925e-05
Benign neoplasm of other and ill-defined parts of digestive system (D13),43,0.0
Other and unspecified symptoms and signs involving the genitourinary system (R39),43,0.000773142834170506
Other malaise (R5381),43,0.00030422698708543276
"Sacrococcygeal disorders, not elsewhere classified (M533)",43,0.00026266152381749857
Calculus of kidney (N200),43,0.0
Other anxiety disorders (F41),43,0.0
Other inflammation of eyelid (H01),43,0.0
Rash and other nonspecific skin eruption (R21),43,0.0
Dysphonia (R490),43,0.0
"Malignant neoplasm of bladder, unspecified (C679)",43,0.00030146636026165803
Cardiac murmurs and other cardiac sounds (R01),43,0.0
Pure hyperglyceridemia (E781),43,0.0001480255823550624
Dysuria (R300),43,0.0004913345627982031
Neoplasm related pain (acute) (chronic) (G893),43,0.0
Malaise and fatigue (R53),43,0.001480210709305159
Other abnormal and inconclusive findings on diagnostic imaging of breast (R928),43,0.0014700359153588618
"Polyneuropathy, unspecified (G629)",43,0.0
"Retention of urine, unspecified (R339)",43,0.00013868786623354084
Pain in right shoulder (M25511),43,0.0
Other disorders of white blood cells (D72),43,0.0
"Type 2 diabetes mellitus with diabetic neuropathy, unspecified (E1140)",43,3.527268529149877e-05
Other specified disorders of brain (G9389),43,0.0
Aphagia and dysphagia (R13),43,0.0004271989610066541
Nausea (R110),43,0.0002056199896923299
"Unilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent (K4090)",43,0.0
Nausea and vomiting (R11),43,0.00013167580483328123
Benign neoplasm of cecum (D120),43,0.0
"Unspecified blepharitis unspecified eye, unspecified eyelid (H01009)",43,3.878826831153366e-05
"Radiculopathy, cervical region (M5412)",43,0.0
"Age-related nuclear cataract, right eye (H2511)",43,0.0
"Other intervertebral disc displacement, lumbar region (M5126)",43,0.0006386153003666965
"Unspecified astigmatism, unspecified eye (H52209)",43,0.0
"Difficulty in walking, not elsewhere classified (R262)",43,0.0018497501268148395
Other respiratory disorders (J98),43,3.3712598064448633e-07
"Preglaucoma, unspecified, unspecified eye (H40009)",43,0.0
Bilateral primary osteoarthritis of knee (M170),43,0.0
Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema (E11319),43,0.0
Acute bronchitis (J20),43,0.0
"Cellulitis, unspecified (L0390)",43,6.626305708153316e-05
Essential (primary) hypertension (I10),43,0.0
Generalized anxiety disorder (F411),43,0.0
Pain in left shoulder (M25512),43,0.0
Rosacea (L71),43,0.00021985679347324522
"Pain, unspecified (R52)",43,0.0
"Disorder of bone, unspecified (M899)",43,0.0020879690764665196
"Dysphagia, unspecified (R1310)",43,0.00021627418021675162
Sleep disorders (G47),43,0.0
Other allergic rhinitis (J3089),43,0.0
Disorders of refraction and accommodation (H52),43,0.0
"Lumbago with sciatica, right side (M5441)",43,0.0
Polyuria (R35),43,0.0009441868814651191
Pain in unspecified shoulder (M25519),43,4.7225596712856836e-05
Other epidermal thickening (L85),43,0.000546076176831865
"Age-related nuclear cataract, left eye (H2512)",43,0.0
Disorders of vitreous body (H43),43,0.0
Skin changes due to chronic exposure to nonionizing radiation (L57),43,0.0
"Disorder of the skin and subcutaneous tissue, unspecified (L989)",43,0.00015314680415106692
"Myopia, bilateral (H5213)",43,0.0
Osteoarthritis of hip (M16),43,0.0
Other benign neoplasm of skin of trunk (D235),43,0.0
Other diseases of stomach and duodenum (K31),43,0.0
Gas pain (R141),43,0.0
Abnormal serum enzyme levels (R74),43,0.0
Volume depletion (E86),43,7.758926328893761e-06
"Lumbago with sciatica, left side (M5442)",43,0.0
Other specified abnormal findings of blood chemistry (R7989),43,0.0004293414244260751
Unspecified disorder of refraction (H527),43,0.0003796521978381052
Other functional intestinal disorders (K59),43,0.0019200934512775447
Malignant melanoma of skin (C43),43,0.0
"Chronic kidney disease, unspecified (N189)",43,0.0
Scar conditions and fibrosis of skin (L905),43,0.00010111164007385256
Elevated blood glucose level (R73),43,0.0005016746760821813
"Chronic fatigue, unspecified (R5382)",43,0.0005664674607067989
Other disorders of thyroid (E07),43,0.00024166197645249796
Diverticulosis of large intestine without perforation or abscess without bleeding (K5730),43,0.00035193751459334464
"Unspecified asthma, uncomplicated (J45909)",43,0.0
Benign neoplasm of unspecified part of small intestine (D1330),43,0.0
"Nausea with vomiting, unspecified (R112)",43,0.0
Unspecified severe protein-calorie malnutrition (E43),43,0.0
"Bronchitis, not specified as acute or chronic (J40)",43,0.0
Ataxic gait (R260),43,0.0005958053339019268
"Chronic kidney disease, stage 3 (moderate) (N183)",43,0.0
Hemorrhage of anus and rectum (K625),43,0.00019363049084600599
Other diseases of stomach and duodenum (K3189),43,0.0
Pain in right leg (M79604),43,8.703116282281585e-05
"Lower abdominal pain, unspecified (R1030)",43,0.0
Other and unspecified polyneuropathies (G62),43,0.0
Other symptoms and signs involving cognitive functions and awareness (R4189),43,0.00033948843465655954
Pain in left foot (M79672),43,0.0006088198452781306
Other disorders of eyelid (H02),43,0.0
Other hypothyroidism (E03),43,0.0
Postnasal drip (R0982),43,0.00011063648372904272
"Hyperparathyroidism, unspecified (E213)",43,0.00041620355532102124
"Myositis, unspecified (M609)",43,0.00021883188548338817
"Other disorders of skin and subcutaneous tissue, not elsewhere classified (L98)",43,0.0
Somnolence (R400),43,0.0
Other general symptoms and signs (R68),43,0.00022858419947129177
Vasomotor rhinitis (J300),43,0.0
Benign neoplasm of descending colon (D124),43,3.368855849303822e-05
Other disorders of brain (G93),43,0.0
Chronic viral hepatitis C (B182),43,0.0
Zoster without complications (B029),43,0.000489156851282693
Mixed hyperlipidemia (E782),43,0.0
Other specified diseases of liver (K7689),43,0.0
"Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic (M75100)",43,0.0
Other noninfective disorders of lymphatic vessels and lymph nodes (I89),43,0.001215236193131944
Pain in thoracic spine (M546),43,0.0
Seborrheic dermatitis (L21),43,0.0
Follicular cysts of skin and subcutaneous tissue (L72),43,0.0
"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter (T451X5A)",43,0.0
"Unspecified contact dermatitis, unspecified cause (L259)",43,0.00029245043102048095
Other obesity due to excess calories (E6609),43,0.0
"Viral wart, unspecified (B079)",43,0.0
Myalgia (M791),43,0.0
"Allergic rhinitis, unspecified (J309)",43,0.0
"Vitreous degeneration, left eye (H43812)",43,0.0
rx_BACLOFEN 10 MG TABLET,43,0.0
rx_ASPIRIN 81 MG CHEWABLE TABLET,43,0.0
rx_budesonide-formoterol (SYMBICORT) 160-4.5 mcg/actuation inhaler,43,0.0
rx_buPROPion (WELLBUTRIN XL) 300 mg 24 hr tablet,43,0.0
rx_triamcinolone 0.1 % ointment,43,0.0
rx_FEXOFENADINE 180 MG TABLET,43,0.0
rx_DORZOLAMIDE-TIMOLOL 2 %-0.5 % EYE DROPS,43,8.692501571823399e-05
rx_sildenafil (VIAGRA) 100 mg tablet,43,0.0
rx_FLUOXETINE 20 MG CAPSULE,43,0.0
rx_TIMOLOL MALEATE 0.5 % EYE DROPS,43,0.0
rx_AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,43,0.00043637571887600676
rx_TRAZODONE 100 MG TABLET,43,0.0
"rx_NYSTATIN 100,000 UNIT/ML ORAL SUSPENSION",43,0.0
rx_valACYclovir (VALTREX) 1 g tablet,43,0.0005002267718909514
rx_ONDANSETRON 4 MG DISINTEGRATING TABLET,43,9.293216696237234e-05
rx_ONDANSETRON 8 MG DISINTEGRATING TABLET,43,0.0
rx_SILDENAFIL 20 MG TABLET,43,0.0
"rx_cholecalciferol (VITAMIN D3) 1,000 unit capsule",43,0.0009140148869747994
rx_SERTRALINE 100 MG TABLET,43,0.0
rx_diclofenac sodium (VOLTAREN) 1 % topical gel,43,0.0
rx_DIAZEPAM 5 MG TABLET,43,0.0
rx_meclizine (ANTIVERT) 25 mg tablet,43,4.6971241377427175e-05
rx_levothyroxine (SYNTHROID) 125 mcg tablet,43,0.0
rx_CETIRIZINE 10 MG TABLET,43,0.0
"rx_ergocalciferol (VITAMIN D2) 50,000 unit capsule",43,0.0
rx_GABAPENTIN 300 MG CAPSULE,43,0.0
rx_ketoconazole 2 % cream,43,0.0
rx_TRAMADOL 50 MG TABLET,43,0.0
rx_clobetasol (TEMOVATE) 0.05 % cream,43,0.0
rx_clobetasol (TEMOVATE) 0.05 % ointment,43,0.0
rx_AMLODIPINE 2.5 MG TABLET,43,0.0007781439407559614
rx_omeprazole (PRILOSEC OTC) 20 mg delayed release tablet,43,0.0002740750627706844
rx_ALPRAZOLAM 0.5 MG TABLET,43,0.0
"rx_TAMSULOSIN ER 0.4 MG CAPSULE,EXTENDED RELEASE 24 HR",43,0.0
rx_CIPROFLOXACIN 500 MG TABLET,43,0.0
rx_esomeprazole (NEXIUM) 40 mg delayed release capsule,43,0.0
rx_LEVOTHYROXINE 112 MCG TABLET,43,0.0
rx_PROCHLORPERAZINE MALEATE 10 MG TABLET,43,0.0
rx_pantoprazole (PROTONIX) 40 mg delayed release tablet,43,0.0
rx_ascorbic acid (VITAMIN C) 500 mg Tablet,43,0.0
rx_POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,43,0.0
rx_PREDNISONE 50 MG TABLET,43,0.0
rx_NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,43,0.0004760988791282423
rx_IBUPROFEN 200 MG TABLET,43,0.0
rx_LISINOPRIL 10 MG TABLET,43,0.0
rx_hydroxychloroquine (PLAQUENIL) 200 mg tablet,43,0.00035997293097687465
rx_ATENOLOL 25 MG TABLET,43,0.0012890535520081485
rx_LEVOTHYROXINE 75 MCG TABLET,43,0.0003003917242114242
rx_LISINOPRIL 20 MG TABLET,43,0.0
"rx_OMEPRAZOLE 20 MG CAPSULE,DELAYED RELEASE",43,0.0
rx_LISINOPRIL 5 MG TABLET,43,0.001098324895014076
rx_LEVOFLOXACIN 500 MG TABLET,43,0.0
rx_ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,43,0.00013926324747962724
"rx_METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",43,0.0
rx_hydrochlorothiazide 12.5 mg tablet,43,0.0
rx_meloxicam (MOBIC) 15 mg tablet,43,0.0
rx_ZOLPIDEM 5 MG TABLET,43,0.0
rx_FUROSEMIDE 40 MG TABLET,43,0.0
rx_FINASTERIDE 5 MG TABLET,43,0.0
rx_OXYCODONE 5 MG TABLET,43,0.0
"rx_cholecalciferol (VITAMIN D3) 2,000 unit capsule",43,0.0018507478238055227
